City,Company Name or Owners's Name,Company Type,building,address
MIDLAND,L. L. Maltby,Real Estate:,,
MIDLAND,D. I. Trueman,Real Estate:,,
MILDMAY,Jno. Johnson,Real Estate:,,
MILDMAY,Chas. Schurter,Real Estate:,,
MILLBROOK,H. Mulligan,Real Estate:,,
MILLBROOK,A. Smith,Real Estate:,,
MILTON WEST,Hugh Campbell,Real Estate:,,
MILTON WEST,Victor Chisholm,Real Estate:,,
MILTON WEST,W. E. Dick,Real Estate:,,
MILTON WEST,J. D. Elliott,Real Estate:,,
MIMICO,I. W. Boyce,Real Estate:,,
MIMICO,Jas. Gormalty,Real Estate:,,
MIMICO,H. B. Stewart,Real Estate:,,
MITCHELL,Dent & Thompson,Real Estate:,,
MITCHELL,Makins & Gregory,Real Estate:,,
MITCHELL,W. F. May,Real Estate:,,
MONKTON,Alex Chalmers,Real Estate:,,
MORRISBURG,Bank of Ottawa,Real Estate:,,
MORRISBURG,A. Flynn,Real Estate:,,
MORRISBURG,I. Hilllard,Real Estate:,,
MORRISBURG,R. F. Lyle,Real Estate:,,
MORRISBURG,Nolsons Bank,Real Estate:,,
MT. ALBERT,C. W. Davidson,Real Estate:,,
NAPANEE,T. B. German,Real Estate:,,
NAPANEE,"Herrington, Warner & Grange",Real Estate:,,
NAPANEE,Morden & Ruttan,Real Estate:,,
NAPANEE,N. M. Wilson,Real Estate:,,
NAPANEE,W. G. Wilson,Real Estate:,,
NEWBURGH,Matthew Ryan,Real Estate:,,
NEWBURGH,Charles Wellbanks,Real Estate:,,
NEW CASTLE,Simon Baskerville,Real Estate:,,
NEW CASTLE,E. H. McLean,Real Estate:,,
NEW HAMBURG,Wm. Miller,Real Estate:,,
NEW HAMBURG,W. P. Plum,Real Estate:,,
NEW LISKEARD,"McCrea & Sharp, Ltd.",Real Estate:,,
NEW MARKET,Barker Bros.,Real Estate:,,
NEW MARKET,A. Brillinger,Real Estate:,,
NEW MARKET,J. A. Cody,Real Estate:,,
NEW MARKET,C. M. Hughes,Real Estate:,,
NEW MARKET,E. Jackson,Real Estate:,,
NEW MARKET,Wm. Keith,Real Estate:,,
NEW MARKET,K. N. Robertson,Real Estate:,,
NEW MARKET,I. S. Rose,Real Estate:,,
NEW MARKET,J. B. Smith,Real Estate:,,
NEW MARKET,Geo. Vale,Real Estate:,,
NEW MARKET,W. C. Widdifield,Real Estate:,,
NIAGARA FALLS,WM. HEWSON,Real Estate:,,
NIAGARA FALLS,S. E. Boulter,Real Estate:,,
NIAGARA FALLS,R. B. Conquest,Real Estate:,,
NIAGARA FALLS,Wm. Downey,Real Estate:,,
NIAGARA FALLS,Duignan & Masters,Real Estate:,,
NIAGARA FALLS,F. Folensbee,Real Estate:,,
NIAGARA FALLS,W. P. Gonder,Real Estate:,,
NIAGARA FALLS,McClive & Fraser,Real Estate:,,
NIAGARA FALLS,Misener Bros.,Real Estate:,,
NIAGARA FALLS,Fraser Morden,Real Estate:,,
NIAGARA FALLS,Wallace W. Robertson,Real Estate:,,
NIAGARA FALLS,Jno. Robinson,Real Estate:,,
NIAGARA FALLS,R. P. Slater,Real Estate:,,
NIAGARA FALLS,A. L. Sparling,Real Estate:,,
NIAGARA FALLS,A. C. Thorburn,Real Estate:,,
NIAGARA FALLS,W. Woodrough,Real Estate:,,
NORTH BAY,A. C. Amos,Real Estate:,,
NORTH BAY,John Bourke,Real Estate:,,
NORTH BAY,John Ferguson,Real Estate:,,
NORTH BAY,Ferguson & Nichols,Real Estate:,,
NORTH BAY,Gilmour & Torrance,Real Estate:,,
NORTH BAY,Hardy & Hammond,Real Estate:,,
NORTH BAY,William Martin,Real Estate:,,
NORTH BAY,Martin & Detcon,Real Estate:,,
NORTH BAY,E. C. Rheaune,Real Estate:,,
NORTH BAY,T. H. Winters,Real Estate:,,
NORWICH,J. D. Hogarth,Real Estate:,,
NORWICH,H. S. Moore,Real Estate:,,
NORWICH,H. VanValkenburg,Real Estate:,,
OAKVILLE,W. S. Davis,Real Estate:,,
OAKVILLE,James Hunter,Real Estate:,,
OAKVILLE,Thos. Reynolds,Real Estate:,,
OAKVILLE,Robinson & Chisholm,Real Estate:,,
OAKVILLE,L. P. Snyder,Real Estate:,,
OMEMEE,Richard J. Grandy,Real Estate:,,
ORANGEVILLE,D. B. Brown & Son,Real Estate:,,
ORANGEVILLE,C. T. McKeowen,Real Estate:,,
ORANGEVILLE,Geo. Robb,Real Estate:,,
ORANGEVILLE,M. Wilkins & Son,Real Estate:,,
ORILLIA,"Cavana, Watson & Webber",Real Estate:,,
ORILLIA,Geo. H. Clark,Real Estate:,,
ORILLIA,Thomas Mitchell,Real Estate:,,
ORILLIA,J. P. Secord,Real Estate:,,
ORILLIA,Webber & Webber,Real Estate:,,
OSHAWA,J. F. Grierson,Real Estate:,,
OSHAWA,H. E. Morphy,Real Estate:,,
OSHAWA,L. K. Murton,Real Estate:,,
OSHAWA,F. Patte,Real Estate:,,
OSHAWA,Russell Perkins,Real Estate:,,
OSHAWA,W. E. Sineclair,Real Estate:,,
OSHAWA,D. A. J. Swanson,Real Estate:,,
OTTAWA,W. J. BEST,Real Estate:,,198 Bank st.
OTTAWA,A. G. Acres,Real Estate:,,81 Bank
OTTAWA,C. W. Bagley,Real Estate:,Canadian bldg.,
OTTAWA,Alex E. Bannerman,Real Estate:,Bank St. Cham.,
OTTAWA,Arthur A. Baylis,Real Estate:,Canadian Life bldg.,
OTTAWA,Beach & Argue,Real Estate:,,134 Bank
OTTAWA,Wesley Bick,Real Estate:,,138 Bank
OTTAWA,S. P. Bort & Son,Real Estate:,,224 Church
OTTAWA,J. G. Brisson,Real Estate:,,205 Dalhousie
OTTAWA,Browne & Gamble,Real Estate:,,178½ Bank
OTTAWA,J. P. Burke,Real Estate:,,162 Bank
OTTAWA,H. T. Burpee,Real Estate:,Castle bldg.,
OTTAWA,J. Y. Caldwell,Real Estate:,,99 Bank
OTTAWA,C. J. Carpenter,Real Estate:,,51 Sparks
OTTAWA,H. W. Chamberlin,Real Estate:,,191 Bank
OTTAWA,Leon Chartier,Real Estate:,,14 George
OTTAWA,D. Choquette & Co.,Real Estate:,,588 Sussex
OTTAWA,S. H. Coates,Real Estate:,,251 Bank
OTTAWA,A. G. Cowan,Real Estate:,,168 Bank
OTTAWA,D. G. Currell,Real Estate:,,15 Elgin
OTTAWA,S. Daniels,Real Estate:,,210 Bank
OTTAWA,Davidson & Hopper Bros.,Real Estate:,,133 Bank
OTTAWA,S. J. Davis & Son,Real Estate:,,416 Bank
OTTAWA,"Dewar, Stewart & Beach",Real Estate:,,100 Bank
OTTAWA,C. A. Douglas & Co.,Real Estate:,,95 Sparks
OTTAWA,"Frobel & McCourt, Gordon & Mutchmor",Real Estate:,,
OTTAWA,Jno. Gleeson,Real Estate:,,22 Central Chbrs.
OTTAWA,R. W. Grant,Real Estate:,,104 Sparks
OTTAWA,Graves & Brennan,Real Estate:,Castle bldg.,
OTTAWA,Imperial Realty Co.,Real Estate:,Can. bldg.,
OTTAWA,C. R. Johnson,Real Estate:,111 Bank,
OTTAWA,F. X. Laderoute,Real Estate:,85 Bank,
OTTAWA,Larmont & Welch,Real Estate:,,17½ Elgin
OTTAWA,Lebel & Leclerc,Real Estate:,,565 Sussex
OTTAWA,Eugene Lessard,Real Estate:,,26 Duke
OTTAWA,Daniel J. McA. Nulty,Real Estate:,,213 Sparks
OTTAWA,G. W. McCreary,Real Estate:,,164 Bank
OTTAWA,John McFarlane,Real Estate:,,120 Bank
OTTAWA,A. N. McLean,Real Estate:,,51 Sparks
OTTAWA,D. A. Martin & Son,Real Estate:,,Bank & Wellington
OTTAWA,J. C. Maxwell,Real Estate:,,179½ Bank
OTTAWA,J. A. N. Mercier,Real Estate:,,327 Dalhousie
OTTAWA,Morisset & Morisset,Real Estate:,,193 Sparks
OTTAWA,"National Rlty. Co., Ltd.",Real Estate:,,24 Sparks
OTTAWA,W. J. Naubert,Real Estate:,,137 George
OTTAWA,L. R. O'Connell,Real Estate:,,182 Bank
OTTAWA,D. O'Connor,Real Estate:,,67 Bank
OTTAWA,Ottawa Rlty. Co.,Real Estate:,,125½ Bank
OTTAWA,W. A. Pinard,Real Estate:,,389 Rideau
OTTAWA,N. D. Porter,Real Estate:,,79 Sparks
OTTAWA,"R. E. Sec. Co., Ltd.",Real Estate:,,Elgin & Frank
OTTAWA,"Rlty. & Ins. Co., Ltd.",Real Estate:,,225 Sparks
OTTAWA,V. V. Rogers,Real Estate:,,170 Sparks
OTTAWA,C. W. Ross,Real Estate:,,Richmond rd.
OTTAWA,J. Moffat Ross,Real Estate:,,49 Metcalfe
OTTAWA,St. Germain & Fraas,Real Estate:,,69 Bank
OTTAWA,Robt. A. Sibbitt,Real Estate:,,Bank & Albert sts.
OTTAWA,Elbert N. Soper,Real Estate:,,75 Sparks
OTTAWA,"Sovereign R. E. Co., Ltd.",Real Estate:,,78 Bank
OTTAWA,E. L. Stackhouse,Real Estate:,,51 Sparks
OTTAWA,A. A. Taillon,Real Estate:,,104 Sparks
OTTAWA,Tasse & Co.,Real Estate:,,43 Clarence
OTTAWA,W. H. Tate,Real Estate:,,279 Bank
OTTAWA,Geo. F. Thompson,Real Estate:,,129 Sparks
OTTAWA,J. C. Wilson,Real Estate:,,990 Wellington
OTTAWA,W. G. Wilson,Real Estate:,,1086 Wellington
OTTAWA,G. H. Woodburn,Real Estate:,,306½ Bank
OTTERVILLE,M. Durkee,Real Estate:,,
OTTERVILLE,W. F. Kay,Real Estate:,,
OTTERVILLE,John Wyatt,Real Estate:,,
OWEN SOUND,A. Benner & Co.,Real Estate:,,
OWEN SOUND,Crane & Grier,Real Estate:,,
OWEN SOUND,Wm. Hanberry,Real Estate:,,
OWEN SOUND,George Holmes,Real Estate:,,
OWEN SOUND,Wm. Legate,Real Estate:,,
OWEN SOUND,J. H. McInnis & Co.,Real Estate:,,
OWEN SOUND,W. J. Magill,Real Estate:,,
OWEN SOUND,George Menzies,Real Estate:,,
OWEN SOUND,Miller & McGregor,Real Estate:,,
OWEN SOUND,Tobey & Patterson,Real Estate:,,
OWEN SOUND,W. J. Winter,Real Estate:,,
PALMERSTON,G. Y. Donaldson,Real Estate:,,Abst.
PALMERSTON,W. N. Munro,Real Estate:,,Abst.
PARIS STA,Robert E. Featherstone,Real Estate:,,
PARIS STA,S. W. Kent,Real Estate:,,
PARIS STA,J. R. Layton,Real Estate:,,Abst.
PARIS STA,G. Pickering,Real Estate:,,
PARIS STA,James Smiley,Real Estate:,,
PARIS STA,"Franklin, Smoke",Real Estate:,,
PARK HILL,W. H. Jackson,Real Estate:,,
PARK HILL,A. A. McTavish,Real Estate:,,
PARK HILL,T. A. Mayburry,Real Estate:,,
PARK HILL,C. W. Redick,Real Estate:,,
PARRY SOUND,J. G. Johnstone,Real Estate:,,
PARRY SOUND,Robt. Warren,Real Estate:,,
PEMBROKE,Joseph Dow,Real Estate:,,
PEMBROKE,Johnston & Lommers,Real Estate:,,
PEMBROKE,D. Warren & Son,Real Estate:,,
PERTH,Geo. A. Consitt,Real Estate:,,
PERTH,C. J. Fox,Real Estate:,,
PERTH,F. W. Hall,Real Estate:,,
PERTH,E. G. Malloch,Real Estate:,,
PERTH,Matheson & Balderson,Real Estate:,,
PERTH,Stewart & Chadwick,Real Estate:,,
PETERBORO,Coleman Blewett,Real Estate:,,
PETERBORO,A. Brown & Co.,Real Estate:,,
PETERBORO,C. J. Carroll & Co.,Real Estate:,,
PETERBORO,R. A. Elliott,Real Estate:,,
PETERBORO,W. H. Hill,Real Estate:,,
PETERBORO,Independent R. E. Co.,Real Estate:,,
PETERBORO,J. J. McBain,Real Estate:,,
PETERBORO,Jas. Middleton,Real Estate:,,
PETERBORO,W. Middleton & Co.,Real Estate:,,
PETERBORO,Might & Taylor,Real Estate:,,
PETERBORO,Peterborough-Saskatchewan Land Co.,Real Estate:,,
PETERBORO,Geo. Ruth,Real Estate:,,
PETERBORO,H. C. Stabler,Real Estate:,,
PETROLIA,Crown Loan & Sav. Co.,Real Estate:,,
PETROLIA,C. Egan,Real Estate:,,
PETROLIA,Jno. Macker & Son,Real Estate:,,
PETROLIA,"Jones, Peat & Son",Real Estate:,,
PICTON,M. R. Allison,Real Estate:,,
PICTON,Jas. T. Gillispie,Real Estate:,,
PICTON,C. Clapp Spencer,Real Estate:,,
PICTON,W. H. Williamson,Real Estate:,,
PORCUPINE,"Stiles, Hefferman & Co.",Real Estate:,,
PORT COLBORNE,Louis Kinnear,Real Estate:,,
PORT COLBORNE,G. Smith McDonald,Real Estate:,,
PORT ELGIN,Wm. Burgess,Real Estate:,,Abst.
PORT ELGIN,J. A. Chapman,Real Estate:,,
PORT ELGIN,R. Northgrane,Real Estate:,,
PORT HOPE,D. H. Chisholm,Real Estate:,,
PORT HOPE,Thomas Long & Son,Real Estate:,,
PORT HOPE,Capt. W. C. Robertson,Real Estate:,,
PORT HOPE,Seth S. Smith,Real Estate:,,
PORT HOPE,Col. H. A. Ward,Real Estate:,,
PORT HOPE,Henry White,Real Estate:,,
PORTLAND,A. Gallagher,Real Estate:,,Abst.
PORTLAND,J. H. Polk,Real Estate:,,Abst.
PORTLAND,R. L. Scott,Real Estate:,,
PORT PERRY,J. W. Crozier,Real Estate:,,Abst.
PORT PERRY,H. L. Ebbels,Real Estate:,,Abst.
PORT PERRY,W. H. Harris,Real Estate:,,Abst.
PORT PERRY,R. J. Hartey,Real Estate:,,Abst.
PORT PERRY,Jas. Lucas,Real Estate:,,
PORT PERRY,J. W. Meharry,Real Estate:,,
PORT ROWAN,C. F. W. Atkinson,Real Estate:,,
PORT ROWAN,J. K. Buck & Son,Real Estate:,,
PORT ROWAN,W. A. Mabee,Real Estate:,,
POWASSAN,L. F. Robertson,Real Estate:,,Abst.
PRESCOTT,J. K. Dowsley,Real Estate:,,
PRESCOTT,F. J. French,Real Estate:,,Abst.
PRESCOTT,P. K. Halpin,Real Estate:,,Abst.
PRESCOTT,Geo. McCrea,Real Estate:,,Abst.
PRESTON,William Bomes,Real Estate:,,
PRESTON,H. C. Edgar,Real Estate:,,
PRESTON,W. J. Schlueter,Real Estate:,,
PRESTON,Thomas Yates,Real Estate:,,
RENFREW,S. T. Crown,Real Estate:,,
RENFREW,F. M. Devine,Real Estate:,,
RENFREW,T. W. McGarry,Real Estate:,,
RENFREW,J. K. Rochester,Real Estate:,,
RENFREW,E. J. Stewart,Real Estate:,,
RICHARDS LANDING,J. Heber Young,Real Estate:,,
RICHMOND HILL,H. A. Nicholls,Real Estate:,,
RICHMOND HILL,P. G. Savage & Son,Real Estate:,,
MONTREAL,Simpson Co.,Real Estate:,,205 St. James
MONTREAL,H. M. Simpson,Real Estate:,40 Renouf bldg.,
MONTREAL,W. A. Snowdon,Real Estate:,213 Mchts. Bk. bldg.,
MONTREAL,South Shore Land Co.,Real Estate:,,9 Hermine
MONTREAL,J. Spear,Real Estate:,32 Mchts. Bk. bldg.,
MONTREAL,Starr & McLeod,Real Estate:,403 Lake of the Woods bldg.,
MONTREAL,A. A. Staunton,Real Estate:,1 Bd. of Trade bldg.,
MONTREAL,George W. Stephens,Real Estate:,,18 St. Alexis
MONTREAL,Sterling Inv. Co.,Real Estate:,127 Stanley,
MONTREAL,Martin Stuart,Real Estate:,36 Royal Trust bldg.,
MONTREAL,A. Talbot,Real Estate:,556 Frontenac,
MONTREAL,A. M. Taylor,Real Estate:,50 Merchants Bk. bldg.,
MONTREAL,Telfer & Osgood,Real Estate:,221 Coristine bldg.,
MONTREAL,Geo. Tetreau,Real Estate:,,97 St. James
MONTREAL,Tetreault-Ville Annex Co.,Real Estate:,,59 St. Gabriel
MONTREAL,Alaric Tourangeau,Real Estate:,,"319 Mt. Royal av., E."
MONTREAL,Z. Trudeau,Real Estate:,,52 St. James
MONTREAL,V. Trudel,Real Estate:,,"33 Notre Dame, W."
MONTREAL,Charles D. Tylee,Real Estate:,44 Royal Trust bldg.,
MONTREAL,Jean Versailles,Real Estate:,,99 St. James
MONTREAL,A. Viau & Co.,Real Estate:,,21 St. James
MONTREAL,Hector Viau,Real Estate:,,74 St. James
MONTREAL,H. R. N. Viau,Real Estate:,,43 St. Gabriel
MONTREAL,Henry Ward & Co.,Real Estate:,,260 St. James
MONTREAL,I. Weinfield,Real Estate:,,55 University
MONTREAL,West End Land Co.,Real Estate:,,107 St. James
MONTREAL,George R. Wilson,Real Estate:,60 Com. Union bldg.,
MONTREAL,C. Withycomb,Real Estate:,,242 St. James
MONTREAL,Woodley & Griffith,Real Estate:,50 Com. U. bldg.,
MONTREAL,Millen Yale Consolidated Rlty. Co.,Real Estate:,,6
MURRAY BAY,Charles Warren,Real Estate:,,
MURRAY BAY,J. E. Warren,Real Estate:,,
NORTH HATLEY,M. C. Frick,Real Estate:,,
NORTH HATLEY,C. N. Hause,Real Estate:,,
NORTH HATLEY,L. A. Taylor,Real Estate:,,
NORTH HATLEY,Taylor & Blossom,Real Estate:,,
ORMSTOWN,John Ligget,Real Estate:,,
QUEBEC,ALLEN & LAUGHLIN,Real Estate:,,44 Mountain Hill
QUEBEC,G. H. Burroughs,Real Estate:,,
QUEBEC,A. J. Colston,Real Estate:,,
QUEBEC,J. A. Giguere,Real Estate:,,
QUEBEC,Alex Hardy,Real Estate:,,
QUEBEC,A. Lebreque,Real Estate:,,
QUEBEC,Leclerc & Lockwell,Real Estate:,,
QUEBEC,C. W. Walcot,Real Estate:,,
RICHMOND,G. J. Alexander,Real Estate:,,
RICHMOND,W. J. Ewing,Real Estate:,,
RICHMOND,W. E. McIver,Real Estate:,,
RICHMOND,S. McMorine,Real Estate:,,
RICHMOND,James Murphy,Real Estate:,,
ROCK ISLAND,E. W. Hay,Real Estate:,,
ST. AIME,L. R. Cadorette,Real Estate:,,
ST. ANNE DE BELLEVUE,A. E. Abbott,Real Estate:,,
ST. ANNE DE BELLEVUE,P. E. Brown,Real Estate:,,
ST. ARMAND,W. A. Smith,Real Estate:,,
ST. BARTHELEMI,L. C. Boucher,Real Estate:,,
ST. BARTHELEMI,"Chas, L'Henrend",Real Estate:,,
ST. BARTHELEMI,James Lafontaine,Real Estate:,,
ST. CESAIRE,X. N. Benoit,Real Estate:,,
ST. CESAIRE,S. Senecal,Real Estate:,,
ST. EVARISTE,Jos. Blais,Real Estate:,,
ST. EVARISTE,J. A. Dallaire,Real Estate:,,
ST. EVARISTE,Johnny Forten,Real Estate:,,
ST. FLAVIEN,D. W. Bernard,Real Estate:,,
ST. FLAVIEN,A. Dumaine,Real Estate:,,
ST. FLAVIEN,G. Roy,Real Estate:,,
ST. FRANCOIS DU LAC,ADOLPHE ALLARD,Attorney:,,
ST. HYACINTHE,H. A. Beauregard,Attorney:,,
ST. HYACINTHE,Arthur Flibotte,Attorney:,,
ST. HYACINTHE,Theod Halley,Attorney:,,
ST. HYACINTHE,Eusebe Morin,Attorney:,,
ST. HYACINTHE,Rene Morin,Attorney:,,
ST. JACQUES,Wilfrid Dugas,Attorney:,,
ST. JACQUES,J. A. Dupins,Attorney:,,
ST. JACQUES,Alp. Fontaine,Attorney:,,
ST. JACQUES,L. B. Fontaine,Attorney:,,
ST. JACQUES,F. Forest,Attorney:,,
ST. JACQUES,J. H. A. Forest,Attorney:,,
ST. JACQUES,O. Goulet & Fibs,Attorney:,,
ST. JACQUES,L. O. Lasalle,Attorney:,,
ST. JACQUES,J. E. E. Marion,Attorney:,,
ST. JACQUES,Arsene Mireault,Attorney:,,
ST. JACQUES,J. W. Munir,Attorney:,,
ST. JACQUES,Jules Poulet,Attorney:,,
ST. JEAN,E. Denis,Attorney:,,
ST. JEAN,W. F. Gervais,Attorney:,,
ST. JOHNS,STANISLAS POULIN,Attorney:,,
ST. OURS,J. M. Richard,Attorney:,,
SCOTSTOWN,R. A. Scott,Attorney:,,
SHERBROOKE,Chas. G. Brown,Attorney:,,
SHERBROOKE,R. R. Burbridge,Attorney:,,
SHERBROOKE,Arthur Cheraller,Attorney:,,
SHERBROOKE,T. T. Delisle,Attorney:,,
SHERBROOKE,J. J. Griffith,Attorney:,,
SHERBROOKE,P. T. Hamel,Attorney:,,
SHERBROOKE,C. Picard,Attorney:,,
SHERBROOKE,Guvais Pierre,Attorney:,,
SOREL,V. A. Bourgeois,Attorney:,,
SOREL,J. W. Martel,Attorney:,,
STANSTEAD,E. W. Hay,Attorney:,,
SUTTON,L. E. Dyer,Attorney:,,
SUTTON,S. W. Robinson,Attorney:,,
SUTTON,James H. Smith,Attorney:,,
SWEETSBURG,J. A. Boisaert,Attorney:,,
UPTON,J. A. Yergeau,Attorney:,,
VERCHERES,Vital Chirvine,Attorney:,,
VERCHERES,Madame P. Dansereau,Attorney:,,
VERCHERES,F. X. Desmarais,Attorney:,,
VERCHERES,Madame C. Dupri,Attorney:,,
VERCHERES,G. H. Fontaine,Attorney:,,
VERCHERES,Armand Larose,Attorney:,,
VERCHERES,G. A. Larose,Attorney:,,
VERCHERES,Napoleon Larose,Attorney:,,
VERCHERES,Azani Racine,Attorney:,,
VERDUN,C. Allard,Attorney:,,
VERDUN,David Rochon,Attorney:,,
VILLE ST. LAURENT,Horace Gohler,Attorney:,,
VILLE ST. LAURENT,Elsnard Gohier & Co.,Attorney:,,
VILLE ST. LAURENT,Oliver Jasmin,Attorney:,,
VILLE ST. LAURENT,H. Trudeau,Attorney:,,
WESTMOUNT,Geo. E. Blackwell,Attorney:,,
WESTMOUNT,C. J. Brown,Attorney:,,
WESTMOUNT,A. C. Matthews,Attorney:,,
WINDSOR,E. H. Begin,Attorney:,,
WINDSOR,J. A. Begin,Attorney:,,
