City,Company Name or Owners's Name,Company Type,building,address,full_address,Lat,Lon
TORONTO,North Rlty. Co.,Real Estate:,,Yonge & Eglinton ave.,"Yonge & Eglinton ave., Toronto, Ontario, Canada",43.706861,-79.3995718
TORONTO,John H. Notter,Real Estate:,,1076 Bloor W.,"1076 Bloor W., Toronto, Ontario, Canada",43.6603786,-79.4334828
TORONTO,"Ontario Sec. Co., Ltd.",Real Estate:,McKinnon bldg.,,"McKinnon bldg., Toronto, Ontario, Canada",,
TORONTO,Oster & Newton,Real Estate:,,301½ Dundas,"301½ Dundas, Toronto, Ontario, Canada",43.5740086,-79.6237507
TORONTO,Parkdale R. E. Co.,Real Estate:,,1251 Queen W.,"1251 Queen W., Toronto, Ontario, Canada",43.6487476,-79.3963638
TORONTO,Parkinson & Robarts,Real Estate:,,43 Victoria,"43 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,"Paton, Linton & Bateman",Real Estate:,,351 Spadina,"351 Spadina, Toronto, Ontario, Canada",43.6553607,-79.3987253
TORONTO,Perry & Corlett,Real Estate:,,264 George,"264 George, Toronto, Ontario, Canada",,
TORONTO,Perry & Perry,Real Estate:,Can. Life bldg.,,"Can. Life bldg., Toronto, Ontario, Canada",,
TORONTO,Perry & Tuck,Real Estate:,,1012 Bloor W.,"1012 Bloor W., Toronto, Ontario, Canada",43.6609829,-79.4308377
TORONTO,Seadding & Co.,Real Estate:,,2179 Queen E.,"2179 Queen E., Toronto, Ontario, Canada",,
TORONTO,J. C. Scott,Real Estate:,,1902 Dundas,"1902 Dundas, Toronto, Ontario, Canada",43.620503,-79.571601
TORONTO,R. M. Scott & Sons,Real Estate:,,375 Dovercourt rd.,"375 Dovercourt rd., Toronto, Ontario, Canada",43.6600766,-79.4289328
TORONTO,Scott & Co.,Real Estate:,,898 Bloor W.,"898 Bloor W., Toronto, Ontario, Canada",43.6620158,-79.4260816
TORONTO,S. J. Sharp & Co.,Real Estate:,,19 Adelaide E.,"19 Adelaide E., Toronto, Ontario, Canada",43.6516025,-79.3726087
TORONTO,I. N. Sharpe & Son,Real Estate:,,1527 Dundas,"1527 Dundas, Toronto, Ontario, Canada",43.6666714,-79.3313423
TORONTO,Sheerin & Gilmore,Real Estate:,,1070 Bathurst,"1070 Bathurst, Toronto, Ontario, Canada",43.6722087,-79.414299
TORONTO,Richard Simpson,Real Estate:,,14 Richmond E.,"14 Richmond E., Toronto, Ontario, Canada",43.6518941,-79.3784563
TORONTO,J. J. Wesley Simpson,Real Estate:,,888 Manning ave.,"888 Manning ave., Toronto, Ontario, Canada",43.6706594,-79.4186709
TORONTO,Ramsey E. Sinclair,Real Estate:,,567 Bloor W.,"567 Bloor W., Toronto, Ontario, Canada",43.6493184,-79.4844358
TORONTO,Sinclair & Sinclair,Real Estate:,,75 Victoria,"75 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,J. Singer,Real Estate:,,133 Queen W.,"133 Queen W., Toronto, Ontario, Canada",43.6487476,-79.3963638
TORONTO,Jas. Skelton,Real Estate:,,1 Carlton,"1 Carlton, Toronto, Ontario, Canada",43.6612168,-79.3828093
TORONTO,George E. Small,Real Estate:,,438 King W.,"438 King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,Sidney Small,Real Estate:,,20 Adelaide E.,"20 Adelaide E., Toronto, Ontario, Canada",43.6508716,-79.3776471
TORONTO,A. H. Smith,Real Estate:,Traders Bank bldg.,,"Traders Bank bldg., Toronto, Ontario, Canada",,
TORONTO,F. J. Smith & Co.,Real Estate:,,61 Victoria,"61 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Somers & Butler,Real Estate:,,572 College,"572 College, Toronto, Ontario, Canada",,
TORONTO,A. B. Sorley,Real Estate:,,67 Victoria,"67 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Standard Rlty. Co.,Real Estate:,,686 Bloor W.,"686 Bloor W., Toronto, Ontario, Canada",43.6640207,-79.4169286
TORONTO,J. P. Standish,Real Estate:,,1778 Dundas,"1778 Dundas, Toronto, Ontario, Canada",43.6175879,-79.5746392
TORONTO,Star Rlty. Co.,Real Estate:,,101 Victoria,"101 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,John Stark & Co.,Real Estate:,,26 Toronto,"26 Toronto, Toronto, Ontario, Canada",43.7729309,-79.2819852
TORONTO,A. M. S. Stewart & Co.,Real Estate:,,56 Victoria,"56 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Fred J. Stewart,Real Estate:,,32 Victoria,"32 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Stinson & Hollwey,Real Estate:,,41 Victoria,"41 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,A. C. Stoddard & Co.,Real Estate:,,34 Victoria,"34 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,"A. G. Strathy, Ltd.",Real Estate:,,123 Simcoe,"123 Simcoe, Toronto, Ontario, Canada",43.6489622,-79.3866163
TORONTO,Strother & Davis,Real Estate:,Lumsden bldg.,,"Lumsden bldg., Toronto, Ontario, Canada",43.6507941,-79.3782575
TORONTO,Frederick Sullivan,Real Estate:,,49 Adelaide E.,"49 Adelaide E., Toronto, Ontario, Canada",43.6516025,-79.3726087
TORONTO,Sutton Co.,Real Estate:,,37 Richmond W.,"37 Richmond W., Toronto, Ontario, Canada",43.65111,-79.38112
TORONTO,"Suydam Rlty. Co., Ltd.",Real Estate:,,59 Victoria,"59 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,John T. Symons,Real Estate:,,23 Toronto,"23 Toronto, Toronto, Ontario, Canada",43.7606815,-79.4086456
TORONTO,Tanner & Gates,Real Estate:,,46 Victoria,"46 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,A. I. Taylor & Co.,Real Estate:,,393 Symington ave.,"393 Symington ave., Toronto, Ontario, Canada",43.6681837,-79.4520463
TORONTO,Taylor & Corey,Real Estate:,Manning Chbrs.,,"Manning Chbrs., Toronto, Ontario, Canada",,
TORONTO,T. R. Tennant,Real Estate:,,Victoria & Richmond,"Victoria & Richmond, Toronto, Ontario, Canada",,
TORONTO,C. H. Thompson & Co.,Real Estate:,,96 Victoria,"96 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,"Enoch Thompson, Ltd.",Real Estate:,,152 Bay,"152 Bay, Toronto, Ontario, Canada",,
TORONTO,S. G. Thompson,Real Estate:,,793 Yonge,"793 Yonge, Toronto, Ontario, Canada",43.6560276,-79.3801254
TORONTO,Wm. S. Thompson & Co.,Real Estate:,,686 Bloor W.,"686 Bloor W., Toronto, Ontario, Canada",43.6640207,-79.4169286
TORONTO,C. W. Thomson,Real Estate:,,147 Victoria,"147 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Tickner & Sutherland,Real Estate:,,84 Victoria,"84 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,F. C. Tisdell,Real Estate:,,71 Adelaide E.,"71 Adelaide E., Toronto, Ontario, Canada",43.6526258,-79.3663964
TORONTO,W. C. Tolton,Real Estate:,,204 Crawford,"204 Crawford, Toronto, Ontario, Canada",43.6479411,-79.4163479
TORONTO,Toronto Sec. Co.,Real Estate:,Kent bldg.,,"Kent bldg., Toronto, Ontario, Canada",,
TORONTO,J. A. Tovell,Real Estate:,,936 Keele,"936 Keele, Toronto, Ontario, Canada",43.6792852,-79.470633
TORONTO,Trollope & Co.,Real Estate:,,177 Dundas,"177 Dundas, Toronto, Ontario, Canada",43.655072,-79.3863314
TORONTO,"Trusts & Guarantee Co., Ltd.",Real Estate:,,45 King W.,"45 King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,"Union Trust Co., Ltd.",Real Estate:,Temple bldg.,,"Temple bldg., Toronto, Ontario, Canada",,
TORONTO,"United Rlty., Ltd.",Real Estate:,,1395 Queen W.,"1395 Queen W., Toronto, Ontario, Canada",43.6487476,-79.3963638
TORONTO,"Ussher, Strathy & Co.",Real Estate:,,47 King W.,"47 King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,F. E. Van Dusen,Real Estate:,,431 Roncesvalle ave.,"431 Roncesvalle ave., Toronto, Ontario, Canada",,
TORONTO,Victoria Rlty. Co.,Real Estate:,,90 Victoria,"90 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Vicars Estates Co.,Real Estate:,,128 Yonge,"128 Yonge, Toronto, Ontario, Canada",43.6508016,-79.3787567
TORONTO,Waddington & Grundy,Real Estate:,,86 King E.,"86 King E., Toronto, Ontario, Canada",43.6499078,-79.3743821
TORONTO,Edward Wakefield,Real Estate:,,1653 Dundas,"1653 Dundas, Toronto, Ontario, Canada",43.649819,-79.4366521
TORONTO,Thos. Wakefield,Real Estate:,,St. Clair & Ossington,"St. Clair & Ossington, Toronto, Ontario, Canada",,
TORONTO,James J. Walsh,Real Estate:,,37 Adelaide E.,"37 Adelaide E., Toronto, Ontario, Canada",43.6526258,-79.3663964
TORONTO,Wanamaker & McKinnon,Real Estate:,,Gerrard &,"Gerrard &, Toronto, Ontario, Canada",43.6650381,-79.3531249
TORONTO,Marjory,Real Estate:,,,,,
TORONTO,T. E. Washington,Real Estate:,,116 Victoria,"116 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,G. H. Webb,Real Estate:,,1692 Dundas,"1692 Dundas, Toronto, Ontario, Canada",43.6677442,-79.326123
TORONTO,Webb & Purves,Real Estate:,,38 Toronto,"38 Toronto, Toronto, Ontario, Canada",43.6496558,-79.3982289
TORONTO,S. Weber,Real Estate:,,226 Simcoe,"226 Simcoe, Toronto, Ontario, Canada",43.6533554,-79.3887873
TORONTO,Alfred Welsch,Real Estate:,,1262 Bloor W.,"1262 Bloor W., Toronto, Ontario, Canada",43.65894,-79.4406138
TORONTO,West End Brokerage & Estate Co.,Real Estate:,,3,"3, Toronto, Ontario, Canada",43.6487373,-79.5065821
TORONTO,Arthur,Real Estate:,,,,,
TORONTO,Western Assurance Co.,Real Estate:,,Wellington &,"Wellington &, Toronto, Ontario, Canada",43.6842951,-79.7575472
TORONTO,Scott,Real Estate:,,,,,
TORONTO,Western Canada Inv. Co.,Real Estate:,,40 Victoria,"40 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,"Westrop, Minaker & Nicholson",Real Estate:,,48 Ade-,"48 Ade-, Toronto, Ontario, Canada",,
TORONTO,laide E.,Real Estate:,,,,,
TORONTO,J. M. Whaley,Real Estate:,,Yonge & Briar Hill,"Yonge & Briar Hill, Toronto, Ontario, Canada",43.713553,-79.4000858
TORONTO,R. H. White,Real Estate:,,966 Bloor W.,"966 Bloor W., Toronto, Ontario, Canada",43.6614119,-79.4288484
TORONTO,White & Co.,Real Estate:,,58 Victoria,"58 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,R. H. Whiteway,Real Estate:,,512 Delaware ave.,"512 Delaware ave., Toronto, Ontario, Canada",43.671468,-79.4323019
TORONTO,J. W. G. Whitney & Son,Real Estate:,,25 Toronto,"25 Toronto, Toronto, Ontario, Canada",43.6113734,-79.558729
TORONTO,E. D. Whyte,Real Estate:,,52 Adelaide E.,"52 Adelaide E., Toronto, Ontario, Canada",43.6526258,-79.3663964
TORONTO,J. P. Wilhelm,Real Estate:,Conf. Life bldg.,,"Conf. Life bldg., Toronto, Ontario, Canada",,
TORONTO,Wilkins & Co.,Real Estate:,,136 Walmer rd.,"136 Walmer rd., Toronto, Ontario, Canada",43.6728464,-79.407849
TORONTO,E. Willfong,Real Estate:,,6 Toronto,"6 Toronto, Toronto, Ontario, Canada",43.7209274,-79.4328921
TORONTO,Geo. Williams,Real Estate:,,559½ Queen W.,"559½ Queen W., Toronto, Ontario, Canada",43.6487476,-79.3963638
TORONTO,H. H. Williams & Co.,Real Estate:,,38 King E.,"38 King E., Toronto, Ontario, Canada",43.6499078,-79.3743821
TORONTO,Walter H. Williams,Real Estate:,,43 Victoria,"43 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Williams & Heward,Real Estate:,,34 Victoria,"34 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,John H. Wills,Real Estate:,,140 Ossington ave.,"140 Ossington ave., Toronto, Ontario, Canada",43.6473277,-79.4201695
TORONTO,A. M. Wilson,Real Estate:,,1642 Dundas,"1642 Dundas, Toronto, Ontario, Canada",43.5445877,-79.6550687
TORONTO,S. Frank Wilson & Sons,Real Estate:,,73 Adelaide W.,"73 Adelaide W., Toronto, Ontario, Canada",43.6459684,-79.3994191
TORONTO,Thomas Wilson,Real Estate:,,689 Shaw,"689 Shaw, Toronto, Ontario, Canada",43.6608415,-79.4224312
TORONTO,"Winyard, Cooch & Co.",Real Estate:,,62 Victoria,"62 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Frank A. Wood,Real Estate:,,47 Adelaide E.,"47 Adelaide E., Toronto, Ontario, Canada",43.6526258,-79.3663964
TORONTO,Wood & Barnett,Real Estate:,Lumsden bldg.,,"Lumsden bldg., Toronto, Ontario, Canada",43.6507941,-79.3782575
TORONTO,Thos. Yellowlees,Real Estate:,,23 Division,"23 Division, Toronto, Ontario, Canada",43.7437365,-79.5836997
TORONTO,J. A. Yeomans,Real Estate:,Crown Life bldg.,,"Crown Life bldg., Toronto, Ontario, Canada",,
TORONTO,J. D. Young & Son,Real Estate:,,274 College,"274 College, Toronto, Ontario, Canada",,
